file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__340_1b.swc,interneuron,2693,42,1.0,1.0,1.0,1.0,,interneuron,0.9942,True,1,0.0,,,0.0,0.808,0.0,0.192,2175,517,0,0.63,neuromorpho
neuromorpho__AA0658.swc,pyramidal,2642,42,1.0,1.0,1.0,1.0,,pyramidal,0.9969,True,1,0.0,,,0.0,0.829,0.0,0.171,2189,452,0,0.95,neuromorpho
neuromorpho__AA0953.swc,pyramidal,2550,42,1.0,1.0,1.0,1.0,,pyramidal,0.9977,True,1,0.0,,,0.0,0.859,0.0,0.14,2191,358,0,0.55,neuromorpho
hpf_ca1__202413_096_edited.swc,pyramidal,1993,789,1.0,1.0,1.0,1.0,,pyramidal,0.9233,True,1,9253.72,,,0.0,0.418,0.0,0.582,833,1159,0,0.36,hpf_ca1
neuromorpho__N079.swc,pyramidal,2625,789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9518,True,1,0.0,-1.02,-1.02,89.2,0.698,0.184,0.117,1833,308,483,0.43,neuromorpho
neuromorpho__g0704P1.swc,pyramidal,2918,789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9504,True,1,0.0,41.19,41.19,344.27,0.317,0.192,0.491,925,1432,560,0.7,neuromorpho
neuromorpho__AA0958.swc,pyramidal,2680,789,1.0,1.0,1.0,1.0,,pyramidal,0.9888,True,1,0.0,,,0.0,0.918,0.0,0.082,2460,219,0,0.95,neuromorpho
neuromorpho__Fresh-2-2.swc,pyramidal,3304,both,1.0,1.0,,1.0,,pyramidal,0.9858,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3303,0,0.72,neuromorpho
neuromorpho__20190731_sample_5.swc,interneuron,2826,789,1.0,1.0,1.0,1.0,,interneuron,0.9914,True,1,0.0,,,0.0,0.979,0.0,0.021,2766,59,0,1.0,neuromorpho
neuromorpho__Mouse_CA2_Mb_Cell.swc,pyramidal,2961,42,1.0,1.0,,1.0,1.0,pyramidal,0.9825,True,1,0.0,-22.19,-22.19,149.32,0.0,0.894,0.105,0,312,2648,0.69,neuromorpho
neuromorpho__C-02-04-14-F-14-04-14-cs4-cell1.swc,interneuron,2977,both,1.0,1.0,,1.0,,interneuron,0.8068,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2976,0,0.8,neuromorpho
neuromorpho__25-11-14-A-A6.swc,interneuron,2885,789,1.0,1.0,1.0,1.0,,interneuron,0.9839,True,1,0.5,,,0.0,0.054,0.0,0.945,157,2727,0,0.43,neuromorpho
neuromorpho__8N6-8162019-b-fcfc6a.swc,interneuron,2925,42,1.0,1.0,,1.0,,interneuron,0.9826,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2924,0,0.45,neuromorpho
neuromorpho__20190718_sample_8.swc,interneuron,2796,42,1.0,1.0,1.0,1.0,,interneuron,0.9769,True,1,0.0,,,0.0,0.604,0.0,0.396,1688,1107,0,0.48,neuromorpho
neuromorpho__17545_00064-semi_r.swc,interneuron,2664,42,1.0,1.0,1.0,1.0,,interneuron,0.9931,True,1,0.0,,,0.0,0.883,0.0,0.117,2352,311,0,0.43,neuromorpho
neuromorpho__Nov6IR1d.swc,pyramidal,2822,789,1.0,1.0,,1.0,1.0,pyramidal,0.9149,True,1,-6.65,-5.34,1.32,87.19,0.0,0.501,0.498,0,1406,1415,0.45,neuromorpho
neuromorpho__20190509_sample_2.swc,interneuron,2756,42,1.0,0.7827,1.0,0.6637,0.0,interneuron,0.9925,True,1,0.0,-13.83,-13.83,74.38,0.568,0.217,0.214,1565,1190,0,0.78,neuromorpho
neuromorpho__AA0727.swc,pyramidal,2371,789,1.0,1.0,1.0,1.0,,pyramidal,0.9894,True,1,0.0,,,0.0,0.938,0.0,0.062,2224,146,0,0.46,neuromorpho
neuromorpho__20190710_sample_6.swc,interneuron,2762,42,1.0,1.0,1.0,1.0,,interneuron,0.9949,True,1,0.0,,,0.0,0.738,0.0,0.261,2039,722,0,0.75,neuromorpho
neuromorpho__16_34.swc,pyramidal,2988,both,1.0,1.0,,1.0,,pyramidal,0.9725,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2987,0,1.13,neuromorpho
neuromorpho__Nov2IR1slice1fo-tgv.swc,pyramidal,2793,789,1.0,1.0,,1.0,1.0,pyramidal,0.8732,True,1,11.06,4.94,-6.11,66.47,0.0,0.319,0.68,0,1900,892,0.47,neuromorpho
neuromorpho__T72_60X_NeuronC_Tile_Trace_RK.swc,pyramidal,2937,42,1.0,1.0,,1.0,1.0,pyramidal,0.9698,True,1,0.0,0.7,0.7,0.33,0.0,0.601,0.399,0,1172,1764,0.61,neuromorpho
neuromorpho__20190221_sample_4.swc,interneuron,2725,both,1.0,1.0,1.0,1.0,,interneuron,0.8776,True,1,0.0,,,0.0,0.726,0.0,0.274,1978,746,0,1.1,neuromorpho
neuromorpho__STRESS-3-N6.swc,interneuron,2825,789,1.0,1.0,,1.0,,interneuron,0.9797,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2824,0,0.41,neuromorpho
neuromorpho__18454_00017-semi_r.swc,interneuron,2618,789,1.0,1.0,1.0,1.0,,interneuron,0.9838,True,1,0.0,,,0.0,0.922,0.0,0.077,2415,202,0,0.51,neuromorpho
neuromorpho__AA0711.swc,pyramidal,2522,42,1.0,1.0,1.0,1.0,,pyramidal,0.9972,True,1,0.0,,,0.0,0.801,0.0,0.199,2019,502,0,0.5,neuromorpho
neuromorpho__20190614_sample_8.swc,interneuron,2690,789,1.0,1.0,1.0,1.0,,interneuron,0.9081,True,1,0.0,,,0.0,0.718,0.0,0.281,1932,757,0,0.59,neuromorpho
neuromorpho__10N1-8162019-fcfc2a.swc,interneuron,2877,42,1.0,1.0,,1.0,,interneuron,0.9807,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2876,0,0.34,neuromorpho
neuromorpho__12N7-8162019-b_fcfc3a.swc,interneuron,2837,both,1.0,1.0,,1.0,,interneuron,0.9766,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2836,0,0.72,neuromorpho
neuromorpho__Tile1-2_12N5-8162019-b-tile2fcfc2-2a.swc,interneuron,2872,42,1.0,1.0,,1.0,,interneuron,0.9716,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2871,0,0.38,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2003-18.swc,pyramidal,3176,789,1.0,1.0,,1.0,,pyramidal,0.982,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3175,0,0.68,neuromorpho
neuromorpho__13B1neuron2.swc,pyramidal,2744,42,1.0,1.0,,1.0,,pyramidal,0.8837,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2743,0,0.48,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2015_crop-3.swc,pyramidal,3144,42,1.0,1.0,,1.0,,pyramidal,0.9952,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3143,0,0.4,neuromorpho
neuromorpho__12N5-8162019-b-wt10a.swc,interneuron,2988,42,1.0,1.0,,1.0,,interneuron,0.9894,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2987,0,0.48,neuromorpho
neuromorpho__Cell54.swc,interneuron,2797,789,1.0,1.0,1.0,1.0,,interneuron,0.9871,True,1,0.0,,,0.0,0.415,0.0,0.584,1162,1634,0,0.71,neuromorpho
neuromorpho__12B3neuron1Layers.swc,pyramidal,2808,42,1.0,1.0,,1.0,,interneuron,0.5105,False,1,0.0,,,0.0,0.0,0.0,1.0,0,2807,0,0.34,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2009-6.swc,pyramidal,3148,42,1.0,1.0,,1.0,,pyramidal,0.997,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3147,0,0.5,neuromorpho
neuromorpho__AA0756.swc,pyramidal,2408,789,1.0,1.0,1.0,1.0,,pyramidal,0.9828,True,1,0.0,,,0.0,0.931,0.0,0.068,2243,164,0,0.49,neuromorpho
neuromorpho__18462_00043-semi_r.swc,interneuron,2502,42,1.0,1.0,1.0,1.0,,interneuron,0.9903,True,1,0.0,,,0.0,0.908,0.0,0.092,2271,230,0,0.62,neuromorpho
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2006_crop.swc,pyramidal,3045,42,1.0,1.0,,1.0,,pyramidal,0.9949,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3044,0,0.46,neuromorpho
neuromorpho__mPFC_w2_L5_01.swc,pyramidal,3202,42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9658,True,1,0.0,12.07,12.07,50.0,0.017,0.545,0.438,53,1402,1746,0.65,neuromorpho
neuromorpho__17545_00147-semi_r.swc,interneuron,2555,42,1.0,1.0,1.0,1.0,,interneuron,0.9801,True,1,0.0,,,0.0,0.865,0.0,0.134,2211,343,0,0.48,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2014_crop-3.swc,pyramidal,3128,789,1.0,1.0,,1.0,,pyramidal,0.9889,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3127,0,0.36,neuromorpho
neuromorpho__c8039.swc,interneuron,2745,42,1.0,1.0,,1.0,,interneuron,0.9925,True,1,-3.5,,,0.0,0.0,0.0,1.0,0,2744,0,0.79,neuromorpho
neuromorpho__020515-2-NPY.swc,interneuron,2656,789,1.0,1.0,1.0,1.0,,interneuron,0.9914,True,1,-1.5,,,0.0,0.829,0.0,0.171,2201,454,0,1.01,neuromorpho
neuromorpho__a151124-2_VIP_IN.swc,interneuron,3213,both,1.0,1.0,1.0,1.0,,interneuron,0.9875,True,1,1.0,,,0.0,0.802,0.0,0.198,2577,635,0,3.93,neuromorpho
neuromorpho__24_17.swc,pyramidal,2923,both,1.0,1.0,,1.0,,pyramidal,0.9731,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2922,0,1.73,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2-10.swc,pyramidal,3127,789,1.0,1.0,,1.0,,pyramidal,0.9882,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3126,0,0.53,neuromorpho
neuromorpho__20181009_sample_7.swc,interneuron,2602,both,1.0,1.0,1.0,1.0,,interneuron,0.9913,True,1,0.0,,,0.0,0.798,0.0,0.202,2076,525,0,1.28,neuromorpho
neuromorpho__Kole_MDKL07022019_3_streptavidinA488_63x.swc,interneuron,2655,789,1.0,1.0,1.0,,,interneuron,0.9479,True,1,-0.24,,,0.0,1.0,0.0,0.0,2654,0,0,0.43,neuromorpho
neuromorpho__S2_19.swc,pyramidal,2793,both,1.0,1.0,,1.0,,pyramidal,0.9737,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2792,0,1.0,neuromorpho
neuromorpho__10N4-8162019-b_fcfc3a.swc,interneuron,2911,789,1.0,1.0,,1.0,,interneuron,0.9646,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2910,0,0.4,neuromorpho
neuromorpho__M1_29.swc,pyramidal,2611,789,1.0,1.0,,1.0,,pyramidal,0.9557,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2610,0,0.47,neuromorpho
neuromorpho__M1KO_25.swc,pyramidal,2625,42,1.0,1.0,,1.0,,pyramidal,0.9873,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2624,0,0.51,neuromorpho
neuromorpho__12N5-8162019-b-wt7a.swc,interneuron,2791,789,1.0,1.0,,1.0,,interneuron,0.9735,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2790,0,0.44,neuromorpho
neuromorpho__n23fts.swc,pyramidal,2814,42,1.0,1.0,,1.0,,pyramidal,0.8656,True,1,4.0,,,0.0,0.0,0.0,1.0,0,2813,0,1.43,neuromorpho
neuromorpho__161014_SAC1_avgupdated.swc,interneuron,2900,42,1.0,1.0,,1.0,,interneuron,0.995,True,1,3.13,,,0.0,0.0,0.0,1.0,0,2899,0,0.75,neuromorpho
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-2_crop-2.swc,pyramidal,3081,789,1.0,1.0,,1.0,,pyramidal,0.9633,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3080,0,0.43,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2007_crop-5.swc,pyramidal,3045,both,1.0,1.0,,1.0,,pyramidal,0.993,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3044,0,0.78,neuromorpho
neuromorpho__AA0453.swc,pyramidal,2339,42,1.0,1.0,1.0,1.0,,pyramidal,0.9969,True,1,0.0,,,0.0,0.823,0.0,0.177,1924,414,0,0.6,neuromorpho
neuromorpho__T77_NeuronC_40X_Tile_Trace_RK.swc,pyramidal,3006,789,1.0,1.0,,1.0,1.0,pyramidal,0.9583,True,1,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0,1878,1127,0.9,neuromorpho
neuromorpho__20190708_sample_6.swc,interneuron,2610,789,1.0,1.0,1.0,1.0,,interneuron,0.9866,True,1,0.0,,,0.0,0.677,0.0,0.323,1767,842,0,0.57,neuromorpho
neuromorpho__CONTROL-6-N3_1.swc,interneuron,2653,both,1.0,1.0,,1.0,,interneuron,0.9827,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2652,0,0.66,neuromorpho
neuromorpho__N104.swc,pyramidal,2401,789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9739,True,1,0.0,-4.09,-4.09,165.91,0.652,0.175,0.172,1566,413,421,0.4,neuromorpho
neuromorpho__cell-pair-20111014sc2a.swc,interneuron,2801,789,1.0,1.0,1.0,1.0,,interneuron,0.9461,True,1,0.0,,,0.0,0.724,0.0,0.276,2027,773,0,0.53,neuromorpho
neuromorpho__mPFC_w1_L5_01.swc,pyramidal,3065,42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9963,True,1,0.0,14.69,14.69,71.0,0.011,0.608,0.381,33,1169,1862,0.73,neuromorpho
neuromorpho__070618Bc2_dendrites.swc,interneuron,2705,789,1.0,1.0,,1.0,,interneuron,0.9675,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2704,0,0.32,neuromorpho
neuromorpho__18455_00026-semi_r.swc,interneuron,2415,789,1.0,1.0,1.0,1.0,,interneuron,0.9897,True,1,0.0,,,0.0,0.905,0.0,0.095,2185,229,0,0.65,neuromorpho
neuromorpho__exp-5-59-188-1012.swc,interneuron,2685,789,1.0,1.0,,1.0,,interneuron,0.9716,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2684,0,0.44,neuromorpho
neuromorpho__4c.swc,pyramidal,2657,42,1.0,1.0,,1.0,,pyramidal,0.9052,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2656,0,0.37,neuromorpho
neuromorpho__AA0850.swc,pyramidal,2407,42,1.0,1.0,1.0,1.0,,pyramidal,0.9941,True,1,0.0,,,0.0,0.796,0.0,0.204,1916,490,0,0.75,neuromorpho
neuromorpho__AA0753.swc,pyramidal,2224,789,1.0,1.0,1.0,1.0,,pyramidal,0.9887,True,1,0.0,,,0.0,0.902,0.0,0.097,2007,216,0,0.47,neuromorpho
neuromorpho__AA0875.swc,pyramidal,2411,789,1.0,1.0,1.0,1.0,,pyramidal,0.9857,True,1,0.0,,,0.0,0.903,0.0,0.096,2178,232,0,0.63,neuromorpho
neuromorpho__18455_00106-semi_r.swc,interneuron,2426,42,1.0,1.0,1.0,1.0,,interneuron,0.6238,True,1,0.0,,,0.0,0.9,0.0,0.099,2184,241,0,0.36,neuromorpho
neuromorpho__Fig3B344co2_NL_50mu.swc,interneuron,2815,789,1.0,1.0,1.0,1.0,,interneuron,0.8934,True,1,0.0,,,0.0,0.515,0.0,0.485,1450,1364,0,0.33,neuromorpho
neuromorpho__17545_00067-semi_r.swc,interneuron,2380,789,1.0,1.0,1.0,1.0,,interneuron,0.9895,True,1,0.0,,,0.0,0.889,0.0,0.111,2115,264,0,0.58,neuromorpho
neuromorpho__M1_34.swc,pyramidal,2597,both,1.0,1.0,,1.0,,pyramidal,0.96,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2596,0,0.92,neuromorpho
neuromorpho__18867_7584_x10560_y5816-auto_r.swc,interneuron,2425,42,1.0,1.0,1.0,1.0,,interneuron,0.989,True,1,0.0,,,0.0,0.818,0.0,0.182,1983,441,0,1.27,neuromorpho
neuromorpho__20181004_sample_8.swc,interneuron,2523,42,1.0,1.0,1.0,1.0,,interneuron,0.9934,True,1,0.0,,,0.0,0.946,0.0,0.054,2386,136,0,0.59,neuromorpho
neuromorpho__10N1-8162019-wt4a.swc,interneuron,2662,789,1.0,1.0,,1.0,,interneuron,0.9771,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2661,0,0.43,neuromorpho
neuromorpho__SDGA1_slide2_neuron4.swc,pyramidal,2516,42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9914,True,1,-30.27,-7.12,23.15,128.66,0.005,0.599,0.396,13,996,1506,0.6,neuromorpho
neuromorpho__20190508_sample_4.swc,interneuron,2466,42,1.0,1.0,1.0,1.0,,interneuron,0.9834,True,1,0.0,,,0.0,0.743,0.0,0.256,1833,632,0,0.57,neuromorpho
neuromorpho__18454_00020-semi_r.swc,interneuron,2351,789,1.0,1.0,1.0,1.0,,interneuron,0.9875,True,1,0.0,,,0.0,0.908,0.0,0.091,2135,215,0,0.49,neuromorpho
neuromorpho__M1_16.swc,pyramidal,2466,42,1.0,1.0,,1.0,,pyramidal,0.977,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2465,0,0.46,neuromorpho
neuromorpho__11C2neuron3.swc,pyramidal,2469,789,1.0,1.0,,1.0,,interneuron,0.508,False,1,0.0,,,0.0,0.0,0.0,1.0,0,2468,0,0.38,neuromorpho
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-5_crop-2.swc,pyramidal,2896,789,1.0,1.0,,1.0,,pyramidal,0.987,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2895,0,0.4,neuromorpho
neuromorpho__WT_7.swc,pyramidal,2666,789,1.0,1.0,,1.0,1.0,pyramidal,0.953,True,1,0.0,-23.22,-23.22,63.7,0.0,0.769,0.231,0,615,2050,0.73,neuromorpho
neuromorpho__CONTROL-1-N3.swc,interneuron,2543,789,1.0,1.0,,1.0,,interneuron,0.9654,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2542,0,0.42,neuromorpho
neuromorpho__mPFC_w2_L5_03.swc,pyramidal,2934,42,1.0,1.0,,1.0,1.0,pyramidal,0.9979,True,1,0.0,33.79,33.79,102.0,0.0,0.526,0.474,0,1390,1543,0.67,neuromorpho
neuromorpho__10N4-8162019-b_wt7a.swc,interneuron,2681,42,1.0,1.0,,1.0,,interneuron,0.997,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2680,0,0.41,neuromorpho
neuromorpho__M1_35.swc,pyramidal,2548,42,1.0,1.0,,1.0,,pyramidal,0.7541,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2547,0,0.47,neuromorpho
neuromorpho__group1_cell17.swc,pyramidal,2458,42,1.0,1.0,,1.0,,interneuron,0.5858,False,1,0.0,,,0.0,0.0,0.0,1.0,0,2457,0,0.32,neuromorpho
neuromorpho__N001.swc,pyramidal,2311,42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9939,True,1,0.0,9.49,9.49,197.44,0.611,0.215,0.174,1411,401,498,0.52,neuromorpho
neuromorpho__20190730_sample_2.swc,interneuron,2402,42,1.0,1.0,,1.0,,interneuron,0.7889,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2401,0,0.46,neuromorpho
neuromorpho__12N7-8162019-b-TILE1-n7dat12_tile1_fcfc2a.swc,interneuron,2481,42,1.0,1.0,,1.0,,interneuron,0.9876,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2480,0,0.4,neuromorpho
neuromorpho__Fig4A331co2_NL_50mu.swc,interneuron,2633,42,1.0,1.0,1.0,1.0,,interneuron,0.7964,True,1,0.0,,,0.0,0.83,0.0,0.169,2186,446,0,0.33,neuromorpho
neuromorpho__M1_36.swc,pyramidal,2539,42,1.0,1.0,,1.0,,pyramidal,0.9826,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2538,0,0.48,neuromorpho
neuromorpho__7_J2a.swc,interneuron,2360,42,1.0,1.0,1.0,1.0,,interneuron,0.9805,True,1,-0.0,,,0.0,0.617,0.0,0.383,1455,904,0,0.47,neuromorpho
neuromorpho__12N5-8162019-b-fcfc2a.swc,interneuron,2605,42,1.0,1.0,,1.0,,interneuron,0.9893,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2604,0,0.36,neuromorpho
neuromorpho__12N5-8162019-b-fcfc42.swc,interneuron,2605,42,1.0,1.0,,1.0,,interneuron,0.9894,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2604,0,0.39,neuromorpho
neuromorpho__P111106-02-BC.swc,interneuron,2443,42,1.0,1.0,,1.0,,interneuron,0.8076,True,1,-15.0,,,0.0,0.0,0.0,1.0,0,2442,0,0.42,neuromorpho
neuromorpho__M1_20.swc,pyramidal,2550,789,1.0,1.0,,1.0,,pyramidal,0.9185,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2549,0,0.48,neuromorpho
neuromorpho__M1_21.swc,pyramidal,2396,42,1.0,1.0,,1.0,,pyramidal,0.9284,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2395,0,0.47,neuromorpho
neuromorpho__AA0433.swc,pyramidal,2179,42,1.0,1.0,1.0,1.0,,pyramidal,0.9962,True,1,0.0,,,0.0,0.919,0.0,0.081,2002,176,0,0.52,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2-9.swc,pyramidal,2829,both,1.0,1.0,,1.0,,pyramidal,0.9929,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2828,0,0.77,neuromorpho
neuromorpho__2020-03-11_12-42-47SST-MORF3Mb01-1V5-647SST488-30x02HPC.swc,interneuron,2286,789,1.0,1.0,,1.0,,interneuron,0.7554,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2285,0,0.41,neuromorpho
neuromorpho__18869_5123_x17555_y3609-semi_r.swc,interneuron,2336,both,1.0,1.0,1.0,1.0,,interneuron,0.9917,True,1,0.0,,,0.0,0.84,0.0,0.16,1962,373,0,2.54,neuromorpho
neuromorpho__WT_1_4.swc,pyramidal,2623,both,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9804,True,1,0.0,0.0,0.0,0.0,0.079,0.402,0.519,207,1361,1054,0.74,neuromorpho
neuromorpho__AA0369.swc,pyramidal,2086,789,1.0,1.0,1.0,1.0,,pyramidal,0.9879,True,1,0.0,,,0.0,0.834,0.0,0.166,1739,346,0,0.58,neuromorpho
neuromorpho__T45_NeuronA_Tile_Trace_MK.swc,pyramidal,2532,789,1.0,1.0,,1.0,1.0,pyramidal,0.9705,True,1,0.0,-0.34,-0.34,0.2,0.0,0.778,0.222,0,562,1969,0.53,neuromorpho
neuromorpho__17545_00066-semi_r.swc,interneuron,2292,42,1.0,1.0,1.0,1.0,,interneuron,0.9951,True,1,0.0,,,0.0,0.908,0.0,0.091,2082,209,0,0.8,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2015_crop.swc,pyramidal,2781,42,1.0,1.0,,1.0,,pyramidal,0.9971,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2780,0,0.48,neuromorpho
neuromorpho__g0437P1.swc,pyramidal,2502,789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9379,True,1,-8.26,-40.09,-31.83,240.55,0.499,0.231,0.27,1248,676,577,0.82,neuromorpho
neuromorpho__Cell888Spp1.swc,interneuron,2608,789,1.0,1.0,,1.0,,interneuron,0.6849,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2607,0,0.37,neuromorpho
neuromorpho__19-02-19A-11-cell-1.swc,interneuron,2571,789,1.0,1.0,,1.0,,interneuron,0.8745,True,1,4.5,,,0.0,0.0,0.0,1.0,0,2570,0,0.47,neuromorpho
neuromorpho__8N3-8162019-b-fcfc7a.swc,interneuron,2532,42,1.0,1.0,,1.0,,interneuron,0.9517,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2531,0,0.46,neuromorpho
neuromorpho__A3-n2-7_final.swc,pyramidal,2767,789,1.0,1.0,,1.0,,pyramidal,0.9692,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2766,0,0.68,neuromorpho
neuromorpho__N018.swc,pyramidal,2262,42,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9932,True,1,0.0,-8.31,-8.31,200.66,0.503,0.317,0.179,1137,406,718,0.57,neuromorpho
neuromorpho__14Feb2019-exp-5_53-rpt-scr-1003.swc,interneuron,2492,789,1.0,1.0,,1.0,,interneuron,0.9246,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2491,0,0.42,neuromorpho
neuromorpho__071207_cell1_L1.swc,interneuron,2351,789,1.0,1.0,1.0,1.0,,interneuron,0.9899,True,1,0.0,,,0.0,0.935,0.0,0.064,2199,151,0,0.8,neuromorpho
neuromorpho__17302_00101-semi_r.swc,interneuron,2237,both,1.0,1.0,1.0,1.0,,interneuron,0.9927,True,1,0.0,,,0.0,0.904,0.0,0.096,2022,214,0,1.34,neuromorpho
neuromorpho__AA0464.swc,pyramidal,2184,both,1.0,1.0,1.0,1.0,,pyramidal,0.9923,True,1,0.0,,,0.0,0.881,0.0,0.118,1925,258,0,1.45,neuromorpho
neuromorpho__Zs201221-02_ventral_20x_onlydendrites.swc,interneuron,2423,42,1.0,1.0,,1.0,,interneuron,0.776,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2422,0,0.45,neuromorpho
neuromorpho__26_17.swc,pyramidal,2374,789,1.0,1.0,,1.0,,pyramidal,0.9768,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2373,0,0.74,neuromorpho
neuromorpho__AA0505.swc,pyramidal,2078,789,1.0,1.0,1.0,1.0,,pyramidal,0.9877,True,1,0.0,,,0.0,0.952,0.0,0.047,1979,98,0,0.35,neuromorpho
neuromorpho__Nov4IR1e.swc,pyramidal,2386,both,1.0,1.0,,1.0,1.0,pyramidal,0.9482,True,1,6.96,3.15,-3.82,73.21,0.0,0.402,0.597,0,1425,960,1.01,neuromorpho
neuromorpho__exp-5-59-Scr-1004.swc,interneuron,2445,both,1.0,1.0,,1.0,,interneuron,0.9724,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2444,0,0.76,neuromorpho
neuromorpho__17302_00055-semi_r.swc,interneuron,2171,42,1.0,1.0,1.0,1.0,,interneuron,0.995,True,1,0.0,,,0.0,0.893,0.0,0.106,1939,231,0,0.65,neuromorpho
neuromorpho__V1_5.swc,pyramidal,2322,42,1.0,1.0,,1.0,,pyramidal,0.9855,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2321,0,0.46,neuromorpho
neuromorpho__Apr14IR3c-20x-NL.swc,pyramidal,2366,789,1.0,1.0,,1.0,1.0,pyramidal,0.9438,True,1,1.21,6.11,4.9,53.94,0.0,0.39,0.61,0,1443,922,0.5,neuromorpho
neuromorpho__AA0852.swc,pyramidal,2073,42,1.0,1.0,1.0,1.0,,pyramidal,0.9971,True,1,0.0,,,0.0,0.874,0.0,0.125,1812,260,0,0.73,neuromorpho
neuromorpho__AA0574.swc,pyramidal,2185,42,1.0,1.0,1.0,1.0,,pyramidal,0.9967,True,1,0.0,,,0.0,0.799,0.0,0.2,1746,438,0,0.74,neuromorpho
