file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__retina1_petal2_n3.swc,interneuron,6527,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9928,True,1,0.00,,,0.00,0.652,0.000,0.348,4255,2271,0,0.58,neuromorpho
neuromorpho__AA0451.swc,pyramidal,5808,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9962,True,1,0.00,,,0.00,0.824,0.000,0.176,4787,1020,0,1.46,neuromorpho
neuromorpho__AA0335.swc,pyramidal,5699,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9969,True,1,0.00,,,0.00,0.933,0.000,0.067,5317,381,0,0.86,neuromorpho
neuromorpho__AA0342.swc,pyramidal,5842,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9968,True,1,0.00,,,0.00,0.936,0.000,0.064,5466,375,0,1.02,neuromorpho
neuromorpho__Cell59.swc,interneuron,6691,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9666,True,1,0.00,,,0.00,0.473,0.000,0.527,3162,3528,0,0.78,neuromorpho
neuromorpho__retina4_petal4_n9.swc,interneuron,6442,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9936,True,1,0.00,,,0.00,0.686,0.000,0.313,4422,2019,0,0.63,neuromorpho
neuromorpho__20190204_sample_7.swc,interneuron,6489,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9961,True,1,0.00,,,0.00,0.680,0.000,0.320,4411,2077,0,0.94,neuromorpho
neuromorpho__N095.swc,pyramidal,6059,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9921,True,1,0.00,-7.60,-7.60,198.97,0.379,0.446,0.175,2295,1058,2705,1.06,neuromorpho
neuromorpho__20200524_E_63X_zstack_tile_2_stitched.swc,interneuron,6146,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9754,True,1,0.00,,,0.00,0.000,0.000,1.000,0,6145,0,0.36,neuromorpho
neuromorpho__Fresh-5-1.swc,pyramidal,7307,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9955,True,1,0.00,,,0.00,0.000,0.000,1.000,0,7306,0,0.77,neuromorpho
neuromorpho__030215-2_20x.swc,interneuron,6713,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9974,True,1,0.00,,,0.00,0.633,0.000,0.366,4252,2460,0,1.10,neuromorpho
neuromorpho__retina4_petal3_n2.swc,interneuron,6484,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9953,True,1,0.00,,,0.00,0.574,0.000,0.426,3723,2760,0,0.67,neuromorpho
neuromorpho__cell7_b2ko_traces.swc,interneuron,6776,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9954,True,1,0.00,,,0.00,0.000,0.000,1.000,0,6775,0,0.59,neuromorpho
neuromorpho__11_13_17_1_7.swc,pyramidal,6432,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.4036,False,1,0.00,,,0.00,0.462,0.000,0.538,2971,3460,0,0.57,neuromorpho
allen__H17.06.005.13.05.06_571500474.swc,pyramidal,5576,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8794,True,1,19.88,24.29,4.41,80.62,0.169,0.448,0.383,943,2135,2497,0.86,allen
neuromorpho__AA0926.swc,pyramidal,5649,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9971,True,1,0.00,,,0.00,0.853,0.000,0.147,4817,831,0,1.25,neuromorpho
neuromorpho__20190624_sample_2.swc,interneuron,6260,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9326,True,1,0.00,,,0.00,0.556,0.000,0.444,3480,2779,0,0.57,neuromorpho
neuromorpho__retina4_petal1_n3.swc,interneuron,6183,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9925,True,1,0.00,,,0.00,0.603,0.000,0.396,3731,2451,0,0.50,neuromorpho
neuromorpho__20180830_sample_1.swc,interneuron,6293,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9970,True,1,-0.00,,,0.00,0.968,0.000,0.032,6093,199,0,1.04,neuromorpho
neuromorpho__N098.swc,pyramidal,5646,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9315,True,1,0.00,10.08,10.08,327.10,0.677,0.278,0.044,3825,249,1571,0.82,neuromorpho
neuromorpho__20190827_sample_7.swc,interneuron,6327,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9828,True,1,0.00,,,0.00,0.832,0.000,0.168,5261,1065,0,0.86,neuromorpho
neuromorpho__Anstoetz_PV-IN13.swc,interneuron,6209,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9973,True,1,0.00,,,0.00,0.689,0.000,0.311,4277,1931,0,0.71,neuromorpho
neuromorpho__cell9_b2ko_swc_traces.swc,interneuron,6323,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9920,True,1,0.00,,,0.00,0.000,0.000,1.000,0,6322,0,0.58,neuromorpho
neuromorpho__retina5_petal3_n9.swc,interneuron,6120,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9948,True,1,0.00,,,0.00,0.676,0.000,0.324,4137,1982,0,0.66,neuromorpho
neuromorpho__AA0791.swc,pyramidal,5495,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9975,True,1,0.00,,,0.00,0.854,0.000,0.145,4695,799,0,1.58,neuromorpho
neuromorpho__Cell47.swc,interneuron,6445,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9957,True,1,0.00,,,0.00,0.377,0.000,0.623,2428,4016,0,0.75,neuromorpho
neuromorpho__20191105_sample_4.swc,interneuron,6049,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9949,True,1,0.00,,,0.00,0.812,0.000,0.188,4913,1135,0,0.59,neuromorpho
neuromorpho__20191001_sample_4.swc,interneuron,6182,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9978,True,1,0.00,,,0.00,0.833,0.000,0.167,5150,1031,0,0.81,neuromorpho
neuromorpho__Mouse_CA2_B_Cell.swc,pyramidal,6055,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.3870,True,1,0.00,32.48,32.48,179.63,0.000,0.628,0.372,0,2252,3802,0.82,neuromorpho
neuromorpho__20190603_sample_4.swc,interneuron,6137,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9954,True,1,0.00,,,0.00,0.680,0.000,0.320,4175,1961,0,0.60,neuromorpho
neuromorpho__AA0466.swc,pyramidal,5516,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9976,True,1,0.00,,,0.00,0.930,0.000,0.069,5132,383,0,1.16,neuromorpho
neuromorpho__Fig3c_Rat_87.swc,interneuron,6098,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9931,True,1,0.00,,,0.00,0.709,0.000,0.291,4322,1775,0,0.74,neuromorpho
neuromorpho__AA0358.swc,pyramidal,5381,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9972,True,1,0.00,,,0.00,0.873,0.000,0.127,4698,682,0,1.24,neuromorpho
neuromorpho__Mouse_CA2_Ma_Cell_2.swc,pyramidal,6385,branch3,0.7538,0.9441,,0.5076,1.0000,pyramidal,0.9621,True,1,0.00,-21.38,-21.38,152.30,0.000,0.915,0.085,357,184,5843,2.01,neuromorpho
neuromorpho__AA0945.swc,pyramidal,5457,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.913,0.000,0.087,4982,474,0,1.30,neuromorpho
neuromorpho__Chat-IRES-Cre-neo_Ai14-308247-03-02-01_648990126_m.swc,interneuron,5826,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9928,True,1,0.00,,,0.00,0.553,0.000,0.446,3224,2601,0,0.53,neuromorpho
neuromorpho__Miro1KO250916S1C120X.swc,interneuron,6148,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9971,True,1,0.10,,,0.00,0.868,0.000,0.132,5335,812,0,1.84,neuromorpho
neuromorpho__19-02-19A-03-cell-2.swc,interneuron,6497,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9602,True,1,5.25,,,0.00,0.000,0.000,1.000,0,6496,0,0.42,neuromorpho
neuromorpho__AA0876.swc,pyramidal,5531,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9976,True,1,0.00,,,0.00,0.960,0.000,0.040,5310,220,0,0.88,neuromorpho
neuromorpho__20190610_sample_16.swc,interneuron,6126,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9983,True,1,0.00,,,0.00,0.875,0.000,0.125,5358,767,0,0.99,neuromorpho
neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-264875-06-01-01_653337413_m.swc,interneuron,5787,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9973,True,1,0.00,,,0.00,0.731,0.000,0.268,4233,1553,0,0.61,neuromorpho
neuromorpho__AA0583.swc,pyramidal,5202,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.835,0.000,0.165,4344,857,0,1.53,neuromorpho
neuromorpho__051217_cell4_L23.swc,interneuron,5927,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9986,True,1,0.00,,,0.00,0.949,0.000,0.051,5625,301,0,1.88,neuromorpho
neuromorpho__N020.swc,pyramidal,5460,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9946,True,1,0.00,-4.59,-4.59,195.32,0.660,0.228,0.112,3601,613,1245,0.84,neuromorpho
neuromorpho__AA0796.swc,pyramidal,5276,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9970,True,1,0.00,,,0.00,0.935,0.000,0.065,4934,341,0,1.14,neuromorpho
neuromorpho__Wang_Lefebvre_Cell26.swc,interneuron,6102,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9907,True,1,0.00,,,0.00,0.355,0.000,0.645,2167,3934,0,0.75,neuromorpho
neuromorpho__10-04-01-4doubleBouquet.swc,interneuron,6020,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9758,True,1,0.00,,,0.00,0.852,0.000,0.147,5132,887,0,0.86,neuromorpho
neuromorpho__retina1_petal3_n12.swc,interneuron,5797,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9966,True,1,0.00,,,0.00,0.708,0.000,0.292,4105,1691,0,0.54,neuromorpho
neuromorpho__AA0365.swc,pyramidal,5205,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9975,True,1,0.00,,,0.00,0.845,0.000,0.155,4397,807,0,1.49,neuromorpho
neuromorpho__C03-7-14F17-7-14CS1.swc,interneuron,6148,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9944,True,1,1.39,,,0.00,0.860,0.000,0.140,5285,862,0,0.76,neuromorpho
allen__H17.03.002.11.04.04_569844159.swc,pyramidal,5107,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8998,True,1,24.99,31.26,6.26,97.16,0.096,0.597,0.307,491,1568,3047,0.80,allen
neuromorpho__Chat-IRES-Cre-neo_Ai14-316043-04-02-01_626158141_m.swc,interneuron,5672,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9954,True,1,0.00,,,0.00,0.648,0.000,0.352,3675,1996,0,0.63,neuromorpho
neuromorpho__20190430_sample_1.swc,interneuron,5735,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9909,True,1,0.00,,,0.00,0.589,0.000,0.411,3376,2358,0,0.62,neuromorpho
neuromorpho__retina6_petal1_n8.swc,interneuron,5813,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9941,True,1,0.00,,,0.00,0.475,0.000,0.525,2759,3053,0,0.56,neuromorpho
neuromorpho__cell8_b2ko_traces.swc,interneuron,5911,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9883,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5910,0,0.51,neuromorpho
neuromorpho__10N4-8162019-b_wt3a2.swc,interneuron,6066,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9454,True,1,0.00,,,0.00,0.000,0.000,1.000,0,6065,0,0.49,neuromorpho
neuromorpho__retina5_petal4_n7.swc,interneuron,5407,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9862,True,1,0.00,,,0.00,0.884,0.000,0.116,4779,627,0,0.31,neuromorpho
allen__H17.06.012.14.08.03_611598198.swc,interneuron,4956,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9480,True,1,22.52,,,0.00,0.955,0.000,0.045,4734,221,0,0.39,allen
neuromorpho__Miro1KO230716S3C120X.swc,interneuron,5450,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9976,True,1,0.00,,,0.00,0.913,0.000,0.087,4976,473,0,1.60,neuromorpho
neuromorpho__20180719_sample_1.swc,interneuron,5577,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9111,True,1,0.00,,,0.00,0.772,0.000,0.228,4304,1272,0,0.77,neuromorpho
neuromorpho__cell5_wt_traces.swc,interneuron,6212,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9899,True,1,0.00,,,0.00,0.000,0.000,1.000,0,6211,0,0.54,neuromorpho
neuromorpho__retina6_petal1_n4.swc,interneuron,5671,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9913,True,1,0.00,,,0.00,0.576,0.000,0.424,3266,2404,0,0.57,neuromorpho
neuromorpho__20190827_sample_4.swc,interneuron,5577,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9964,True,1,0.00,,,0.00,0.789,0.000,0.211,4401,1175,0,0.75,neuromorpho
neuromorpho__20180717_sample_3.swc,interneuron,5524,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9969,True,1,0.00,,,0.00,0.878,0.000,0.122,4849,674,0,0.73,neuromorpho
neuromorpho__Vip-IRES-Cre_Ai14_IVSCC_-253382-05-01-01_556384349_m.swc,interneuron,5411,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9894,True,1,0.00,,,0.00,0.430,0.000,0.570,2326,3084,0,0.57,neuromorpho
neuromorpho__23-04-18C-01-cell-1.swc,interneuron,5795,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9583,True,1,-3.07,,,0.00,0.000,0.000,1.000,0,5794,0,0.69,neuromorpho
neuromorpho__AA0347.swc,pyramidal,4986,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9973,True,1,0.00,,,0.00,0.852,0.000,0.148,4246,739,0,0.99,neuromorpho
neuromorpho__Cell39.swc,interneuron,5674,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9981,True,1,0.00,,,0.00,0.545,0.000,0.454,3095,2578,0,0.78,neuromorpho
neuromorpho__AA0722.swc,pyramidal,4952,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9968,True,1,0.00,,,0.00,0.960,0.000,0.040,4753,198,0,0.97,neuromorpho
neuromorpho__AA0367.swc,pyramidal,4858,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.929,0.000,0.071,4514,343,0,0.96,neuromorpho
neuromorpho__N073.swc,pyramidal,4998,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9915,True,1,0.00,-10.77,-10.77,248.38,0.449,0.336,0.215,2242,1076,1679,1.00,neuromorpho
neuromorpho__AA0865.swc,pyramidal,4937,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9972,True,1,0.00,,,0.00,0.907,0.000,0.093,4477,459,0,1.53,neuromorpho
neuromorpho__031115-1_20x.swc,interneuron,5224,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9950,True,1,0.00,,,0.00,0.741,0.000,0.258,3873,1350,0,1.05,neuromorpho
neuromorpho__081518A_DorsalCA1.swc,pyramidal,5496,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9275,True,1,0.00,24.21,24.21,167.05,0.000,0.846,0.154,0,844,4651,0.91,neuromorpho
neuromorpho__18869_5692_x6534_y3440-semi_r.swc,interneuron,5265,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9266,True,1,0.00,,,0.00,0.901,0.000,0.099,4742,522,0,1.52,neuromorpho
neuromorpho__Cell73.swc,interneuron,5447,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9945,True,1,0.00,,,0.00,0.402,0.000,0.598,2191,3255,0,0.88,neuromorpho
neuromorpho__AA0350.swc,pyramidal,4792,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.888,0.000,0.112,4256,535,0,1.13,neuromorpho
neuromorpho__20190712_sample_5.swc,interneuron,5409,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9935,True,1,0.00,,,0.00,0.795,0.000,0.204,4302,1106,0,0.81,neuromorpho
neuromorpho__20190610_sample_3.swc,interneuron,5376,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9854,True,1,0.00,,,0.00,0.826,0.000,0.173,4443,932,0,0.54,neuromorpho
neuromorpho__EXP-5_67-188-1001.swc,interneuron,5520,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9832,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5519,0,0.41,neuromorpho
neuromorpho__AA0523.swc,pyramidal,4819,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9979,True,1,0.00,,,0.00,0.941,0.000,0.059,4535,283,0,0.89,neuromorpho
neuromorpho__Mouse_CA2_Mc_Cell_11.swc,pyramidal,5387,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9692,True,1,0.00,21.07,21.07,91.60,0.000,0.916,0.084,0,450,4936,1.34,neuromorpho
neuromorpho__2020-03-11_10-14-10PV-MORF3MJ01-4V5-647PV488-30x02Ctx01.swc,interneuron,4941,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9504,True,1,0.00,,,0.00,0.000,0.000,1.000,0,4940,0,0.35,neuromorpho
neuromorpho__Anstoetz_Toolbox-IN6.swc,interneuron,5216,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9958,True,1,0.00,,,0.00,0.877,0.000,0.123,4574,641,0,0.41,neuromorpho
neuromorpho__20190218_sample_3.swc,interneuron,5171,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9963,True,1,0.00,,,0.00,0.921,0.000,0.078,4765,405,0,0.75,neuromorpho
neuromorpho__20190204_sample_5.swc,interneuron,5176,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9965,True,1,0.00,,,0.00,0.909,0.000,0.091,4703,472,0,0.64,neuromorpho
neuromorpho__Mouse_CA2_Mb_Cell_9.swc,pyramidal,5205,branch3,0.7544,0.8294,,0.5088,1.0000,pyramidal,0.9318,True,1,0.00,-1.59,-1.59,185.33,0.000,0.741,0.259,888,460,3856,1.03,neuromorpho
neuromorpho__AA0921.swc,pyramidal,4792,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9976,True,1,0.00,,,0.00,0.792,0.000,0.208,3795,996,0,1.32,neuromorpho
neuromorpho__S2999_RS-x1-25.swc,pyramidal,5201,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8528,True,1,-0.00,-13.25,-13.25,165.81,0.342,0.365,0.293,1780,1524,1896,0.97,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2006_crop.swc,pyramidal,5980,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9882,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5979,0,0.67,neuromorpho
neuromorpho__20181121_sample_6.swc,interneuron,5071,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9841,True,1,0.00,,,0.00,0.899,0.000,0.101,4557,513,0,0.73,neuromorpho
neuromorpho__Cell61.swc,interneuron,5250,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9975,True,1,0.00,,,0.00,0.543,0.000,0.457,2850,2399,0,0.75,neuromorpho
neuromorpho__Cell37.swc,interneuron,5378,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9948,True,1,-0.00,,,0.00,0.298,0.000,0.702,1601,3776,0,0.81,neuromorpho
neuromorpho__AA0750.swc,pyramidal,4513,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9973,True,1,0.00,,,0.00,0.899,0.000,0.101,4055,457,0,1.06,neuromorpho
neuromorpho__20190128_sample_4.swc,interneuron,5088,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9966,True,1,0.00,,,0.00,0.985,0.000,0.015,5013,74,0,0.63,neuromorpho
neuromorpho__150312_pair1sac.swc,interneuron,5583,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9974,True,1,6.45,,,0.00,0.000,0.000,1.000,0,5582,0,0.62,neuromorpho
neuromorpho__AA0339.swc,pyramidal,4662,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9972,True,1,0.00,,,0.00,0.866,0.000,0.134,4038,623,0,1.31,neuromorpho
neuromorpho__Mouse_CA2_Ma_Cell_5.swc,pyramidal,5333,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.6484,True,1,0.00,37.00,37.00,165.32,0.000,0.635,0.365,0,1944,3388,0.87,neuromorpho
neuromorpho__AA0519.swc,pyramidal,4648,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9978,True,1,0.00,,,0.00,0.897,0.000,0.102,4171,476,0,1.01,neuromorpho
neuromorpho__Jul26IR4c-40x-MM.swc,pyramidal,5101,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9772,True,1,0.00,-8.95,-8.95,65.70,0.000,0.516,0.483,0,2466,2634,0.90,neuromorpho
neuromorpho__Stroke-Feb23-IR-3h-40x-low-res_zcorrections.swc,pyramidal,5129,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9888,True,1,0.00,-3.54,-3.54,77.72,0.000,0.461,0.539,0,2762,2366,1.13,neuromorpho
neuromorpho__Anstoetz_PV-IN11.swc,interneuron,5090,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9887,True,1,0.00,,,0.00,0.651,0.000,0.349,3312,1777,0,0.57,neuromorpho
neuromorpho__20180822_sample_1.swc,interneuron,4972,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9942,True,1,0.00,,,0.00,0.997,0.000,0.003,4958,13,0,0.83,neuromorpho
neuromorpho__20190513_sample_5.swc,interneuron,5009,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.6790,False,1,0.00,,,0.00,0.831,0.000,0.169,4160,848,0,1.24,neuromorpho
neuromorpho__retina6_petal2_n2.swc,interneuron,5041,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9942,True,1,0.00,,,0.00,0.650,0.000,0.350,3277,1763,0,0.58,neuromorpho
neuromorpho__Oct28IR1b-40x-NL.swc,pyramidal,5169,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.7048,True,1,-5.10,-2.39,2.71,70.19,0.000,0.322,0.678,0,3506,1662,0.70,neuromorpho
hpf_ca1__202427_096_edited.swc,pyramidal,3506,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9731,True,1,1969.52,,,0.00,0.808,0.000,0.191,2834,671,0,0.87,hpf_ca1
neuromorpho__AA0366.swc,pyramidal,4502,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.763,0.000,0.237,3435,1066,0,1.57,neuromorpho
neuromorpho__AA0349.swc,pyramidal,4555,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9971,True,1,0.00,,,0.00,0.845,0.000,0.155,3848,706,0,1.28,neuromorpho
neuromorpho__20180711_sample_1.swc,interneuron,5003,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.3953,True,1,0.00,,,0.00,0.512,0.000,0.487,2564,2438,0,0.40,neuromorpho
neuromorpho__20180711_sample_3.swc,interneuron,4840,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9973,True,1,0.00,,,0.00,0.872,0.000,0.128,4220,619,0,0.59,neuromorpho
neuromorpho__20180404_sample_5.swc,interneuron,4886,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9976,True,1,0.00,,,0.00,0.949,0.000,0.051,4635,250,0,0.67,neuromorpho
neuromorpho__Chat-IRES-Cre-neo_Ai14-316042-05-01-01_605541518_m.swc,interneuron,4878,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9950,True,1,0.00,,,0.00,0.489,0.000,0.511,2384,2493,0,0.49,neuromorpho
neuromorpho__retina7_petal2_n2.swc,interneuron,4896,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9966,True,1,0.00,,,0.00,0.673,0.000,0.327,3296,1599,0,0.53,neuromorpho
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2002_crop-2.swc,pyramidal,5726,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9797,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5725,0,1.05,neuromorpho
neuromorpho__C-02-04-14-F-16-04-14-CS1.swc,interneuron,5087,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9748,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5086,0,0.34,neuromorpho
neuromorpho__retina7_petal3_n9.swc,interneuron,5003,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9913,True,1,0.00,,,0.00,0.435,0.000,0.565,2176,2826,0,0.47,neuromorpho
neuromorpho__Cell15.swc,interneuron,5186,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9826,True,1,0.00,,,0.00,0.390,0.000,0.610,2022,3163,0,0.52,neuromorpho
neuromorpho__38b.swc,pyramidal,5006,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.8056,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5005,0,0.77,neuromorpho
neuromorpho__retina1_petal1_n4.swc,interneuron,4954,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9928,True,1,0.00,,,0.00,0.745,0.000,0.254,3693,1260,0,0.38,neuromorpho
neuromorpho__AA0578.swc,pyramidal,4398,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9977,True,1,0.00,,,0.00,0.922,0.000,0.078,4055,342,0,1.48,neuromorpho
neuromorpho__Fresh-3-1.swc,pyramidal,5612,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9950,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5611,0,0.76,neuromorpho
neuromorpho__IF3_040400.swc,pyramidal,4893,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8148,True,1,0.00,1.01,1.01,18.55,0.817,0.082,0.101,3997,494,401,1.04,neuromorpho
neuromorpho__Cell71.swc,interneuron,5012,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9863,True,1,0.00,,,0.00,0.488,0.000,0.512,2447,2564,0,0.76,neuromorpho
neuromorpho__AA0331.swc,pyramidal,4335,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9967,True,1,0.00,,,0.00,0.910,0.000,0.090,3946,388,0,1.04,neuromorpho
