file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__AA0907.swc,pyramidal,1837,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9616,True,1,0.00,,,0.00,0.841,0.000,0.158,1545,291,0,1.89,neuromorpho
neuromorpho__AA0912.swc,pyramidal,693,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9620,True,1,0.00,,,0.00,0.772,0.000,0.227,535,157,0,0.68,neuromorpho
neuromorpho__AA0913.swc,pyramidal,1101,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9643,True,1,0.00,,,0.00,0.794,0.000,0.205,874,226,0,1.52,neuromorpho
neuromorpho__AA0922.swc,pyramidal,3559,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9955,True,1,0.00,,,0.00,0.881,0.000,0.119,3135,423,0,0.91,neuromorpho
neuromorpho__AA0923.swc,pyramidal,4417,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9960,True,1,0.00,,,0.00,0.885,0.000,0.115,3910,506,0,1.33,neuromorpho
neuromorpho__AA0928.swc,pyramidal,1072,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9936,True,1,0.00,,,0.00,0.664,0.000,0.335,712,359,0,0.75,neuromorpho
neuromorpho__AA0942.swc,pyramidal,4205,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9951,True,1,0.00,,,0.00,0.921,0.000,0.078,3874,330,0,1.08,neuromorpho
neuromorpho__AA0944.swc,pyramidal,3770,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9959,True,1,0.00,,,0.00,0.862,0.000,0.138,3250,519,0,1.45,neuromorpho
neuromorpho__AA0956.swc,pyramidal,5893,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9958,True,1,0.00,,,0.00,0.936,0.000,0.064,5517,375,0,1.33,neuromorpho
neuromorpho__AA0999.swc,pyramidal,9443,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9940,True,1,0.00,,,0.00,0.980,0.000,0.020,9255,187,0,1.12,neuromorpho
neuromorpho__AA1000.swc,pyramidal,1512,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9883,True,1,0.00,,,0.00,0.806,0.000,0.193,1219,292,0,0.92,neuromorpho
neuromorpho__AAS10.swc,interneuron,344,v12_gentle_seed123,0.2228,0.1279,,0.2228,,pyramidal,0.3944,False,1,0.00,,,0.00,0.000,0.000,0.997,0,43,300,0.42,neuromorpho
neuromorpho__AAS13.swc,interneuron,520,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9733,True,1,0.00,,,0.00,0.000,0.000,0.998,0,519,0,0.39,neuromorpho
neuromorpho__AAS3.swc,interneuron,6098,v12_gentle_seed123,0.1929,0.1069,,0.1929,,interneuron,0.9895,True,1,0.00,,,0.00,0.000,0.000,1.000,5446,651,0,0.55,neuromorpho
neuromorpho__ADAL.swc,interneuron,19,v12_gentle_seed123,1.0000,1.0000,1.0000,,,interneuron,0.9792,True,1,0.00,,,0.00,0.947,0.000,0.000,18,0,0,0.20,neuromorpho
neuromorpho__ADP16_2099_biocytin.swc,interneuron,3876,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9668,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3875,0,0.28,neuromorpho
neuromorpho__ADP17_2083_biocytin.swc,interneuron,2545,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9758,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2544,0,0.25,neuromorpho
neuromorpho__ADP2_191018c1_neurobiotin.swc,interneuron,4468,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9344,True,1,0.00,,,0.00,0.000,0.000,1.000,0,4467,0,0.36,neuromorpho
neuromorpho__ADP3_191018c2_neurobiotin.swc,interneuron,4457,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9675,True,1,0.00,,,0.00,0.000,0.000,1.000,0,4456,0,0.31,neuromorpho
neuromorpho__ADP4_191018c3_neurobiotin.swc,interneuron,821,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.8816,True,1,0.34,,,0.00,0.000,0.000,0.999,0,820,0,0.24,neuromorpho
neuromorpho__ADP7_241018c1_neurobiotin.swc,interneuron,261,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9804,True,1,0.00,,,0.00,0.000,0.000,0.996,0,260,0,0.19,neuromorpho
neuromorpho__AIZR.swc,interneuron,22,v12_gentle_seed123,1.0000,1.0000,1.0000,,,interneuron,0.9767,True,1,0.00,,,0.00,0.955,0.000,0.000,21,0,0,0.17,neuromorpho
neuromorpho__APPKO-set1-006.swc,pyramidal,1006,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9925,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1005,0,0.61,neuromorpho
neuromorpho__APPKO-set2-006.swc,pyramidal,734,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9940,True,1,0.00,,,0.00,0.000,0.000,0.999,0,733,0,0.62,neuromorpho
neuromorpho__APPKO-set2-008.swc,pyramidal,929,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9943,True,1,0.00,,,0.00,0.000,0.000,0.999,0,928,0,0.71,neuromorpho
neuromorpho__APPKO-set3-003.swc,pyramidal,623,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9888,True,1,0.00,,,0.00,0.000,0.000,0.998,0,622,0,0.49,neuromorpho
neuromorpho__APPKO-set3-004.swc,pyramidal,1093,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9946,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1092,0,0.61,neuromorpho
neuromorpho__APPKO-set3-007.swc,pyramidal,827,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9917,True,1,0.00,,,0.00,0.000,0.000,0.999,0,826,0,0.70,neuromorpho
neuromorpho__A_GFP_0002_final.swc,pyramidal,1034,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9963,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1033,0,0.99,neuromorpho
neuromorpho__A_GFP_0014_final.swc,pyramidal,1130,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9952,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1129,0,0.79,neuromorpho
neuromorpho__A_RFP_0001_2final.swc,pyramidal,1086,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9955,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1085,0,0.78,neuromorpho
neuromorpho__A_RFP_0001_final.swc,pyramidal,477,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9953,True,1,0.00,,,0.00,0.000,0.000,0.998,0,476,0,0.60,neuromorpho
neuromorpho__A_RFP_0010_final2.swc,pyramidal,831,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9961,True,1,0.00,,,0.00,0.000,0.000,0.999,0,830,0,0.67,neuromorpho
neuromorpho__A_RFP_0011_final.swc,pyramidal,1355,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9959,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1354,0,1.01,neuromorpho
neuromorpho__A_RFP_0016_final.swc,pyramidal,1538,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9955,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1537,0,1.01,neuromorpho
neuromorpho__A_RFP_0017_final.swc,pyramidal,1193,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9961,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1192,0,1.03,neuromorpho
neuromorpho__Anstoetz_PV-IN19.swc,interneuron,2257,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9643,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2256,0,0.30,neuromorpho
neuromorpho__Anstoetz_PV-IN20.swc,interneuron,6074,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9958,True,1,0.00,,,0.00,0.949,0.000,0.051,5766,307,0,0.96,neuromorpho
neuromorpho__Anstoetz_PV-IN3.swc,interneuron,1092,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.6264,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1091,0,0.24,neuromorpho
neuromorpho__Anstoetz_PV-IN9.swc,interneuron,1096,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.8297,True,1,-0.00,,,0.00,0.000,0.000,0.999,0,1095,0,0.25,neuromorpho
neuromorpho__Anstoetz_SLM_IN10.swc,interneuron,1481,v12_gentle_seed123,0.7142,0.5557,,0.7142,,interneuron,0.4790,True,1,0.00,,,0.00,0.000,0.000,0.999,658,822,0,0.27,neuromorpho
neuromorpho__Anstoetz_SLM_IN6.swc,interneuron,690,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9170,True,1,0.00,,,0.00,0.000,0.000,0.999,0,689,0,0.32,neuromorpho
neuromorpho__Anstoetz_Toolbox-IN17.swc,interneuron,425,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.7459,True,1,0.00,,,0.00,0.000,0.000,0.998,0,424,0,0.21,neuromorpho
neuromorpho__Anstoetz_Toolbox-IN4.swc,interneuron,3373,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9935,True,1,0.00,,,0.00,0.908,0.000,0.091,3064,308,0,0.52,neuromorpho
neuromorpho__Anstoetz_Toolbox-IN5.swc,interneuron,2126,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.6915,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2125,0,0.35,neuromorpho
neuromorpho__B1-F2-cell1.swc,interneuron,251,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.8757,True,1,-1.81,,,0.00,0.000,0.000,0.996,0,250,0,0.20,neuromorpho
neuromorpho__B177.swc,interneuron,6483,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9785,True,1,0.00,,,0.00,0.232,0.000,0.768,1504,4978,0,0.39,neuromorpho
neuromorpho__B1_slide1_3.swc,pyramidal,292,v12_gentle_seed123,0.6337,0.8699,0.0000,0.9010,1.0000,pyramidal,0.9484,True,1,-10.26,-32.98,-22.72,54.30,0.130,0.274,0.592,0,211,80,0.57,neuromorpho
neuromorpho__B1_slide1_7.swc,pyramidal,544,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9741,True,1,-9.70,-4.43,5.28,80.01,0.057,0.572,0.369,31,201,311,0.69,neuromorpho
neuromorpho__B1_slide1_neuron1.swc,pyramidal,512,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9869,True,1,-14.50,-17.72,-3.22,91.94,0.033,0.438,0.527,17,270,224,0.68,neuromorpho
neuromorpho__B1_slide1_neuron2.swc,pyramidal,231,v12_gentle_seed123,0.6553,0.9654,0.0000,0.9658,1.0000,pyramidal,0.9910,True,1,-16.79,-4.68,12.11,66.49,0.035,0.472,0.489,0,121,109,0.55,neuromorpho
neuromorpho__B1_slide2_3.swc,pyramidal,810,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9449,True,1,-20.85,-15.18,5.67,67.56,0.020,0.426,0.553,16,448,345,0.52,neuromorpho
neuromorpho__B1_slide2_5.swc,pyramidal,348,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9491,True,1,-11.13,-17.25,-6.11,103.29,0.101,0.511,0.385,35,134,178,0.59,neuromorpho
neuromorpho__B1_slide2_7.swc,pyramidal,367,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9795,True,1,-12.57,-11.46,1.10,64.64,0.095,0.232,0.670,35,246,85,0.61,neuromorpho
neuromorpho__B1_slide2_neuron2_II_III.swc,pyramidal,806,v12_gentle_seed123,0.5220,0.4938,1.0000,0.5660,0.0000,interneuron,0.3926,False,1,-15.04,-21.04,-6.00,91.47,0.163,0.506,0.330,131,674,0,0.25,neuromorpho
neuromorpho__B1_slide2_neuron3.swc,pyramidal,1053,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9793,True,1,-17.73,-14.42,3.31,88.71,0.064,0.464,0.471,67,496,489,0.68,neuromorpho
neuromorpho__B1_slide2_neuron5.swc,pyramidal,1025,v12_gentle_seed123,0.6494,0.9376,0.0000,0.9481,1.0000,pyramidal,0.9770,True,1,-15.56,-2.20,13.36,82.47,0.033,0.366,0.600,30,619,375,0.63,neuromorpho
neuromorpho__B1_slide2_neuron5_II_III.swc,pyramidal,942,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9589,True,1,-19.95,-14.45,5.49,91.74,0.223,0.513,0.263,210,248,483,0.60,neuromorpho
neuromorpho__B1_slide3_12.swc,pyramidal,328,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9863,True,1,-12.64,-14.50,-1.86,63.22,0.070,0.463,0.463,23,152,152,0.55,neuromorpho
neuromorpho__B1_slide3_2.swc,pyramidal,514,v12_gentle_seed123,0.6239,0.9222,0.0000,0.8718,1.0000,pyramidal,0.9906,True,1,-15.42,-7.65,7.76,83.72,0.029,0.656,0.313,25,151,337,0.55,neuromorpho
neuromorpho__B1_slide3_neuron2.swc,pyramidal,562,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9887,True,1,-20.32,-12.10,8.22,103.37,0.055,0.456,0.488,31,274,256,0.62,neuromorpho
neuromorpho__B1_slide4_2.swc,pyramidal,496,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9886,True,1,-13.95,9.11,23.06,106.95,0.044,0.516,0.438,22,217,256,0.57,neuromorpho
neuromorpho__B1_slide4_6.swc,pyramidal,1079,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9950,True,1,-24.86,-30.07,-5.21,98.80,0.006,0.570,0.424,6,457,615,0.76,neuromorpho
neuromorpho__B1_slide4_neuron1.swc,pyramidal,655,v12_gentle_seed123,0.5859,0.8046,0.0000,0.7576,1.0000,pyramidal,0.9895,True,1,-12.25,-15.59,-3.35,106.21,0.047,0.498,0.453,97,231,326,0.77,neuromorpho
neuromorpho__B1_slide4_neuron1_II_III.swc,pyramidal,909,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9783,True,1,-19.35,-0.65,18.71,82.29,0.144,0.450,0.405,131,368,409,0.63,neuromorpho
neuromorpho__B1_slide4_neuron3.swc,pyramidal,421,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9699,True,1,-14.02,-12.90,1.13,62.65,0.069,0.330,0.599,29,252,139,0.52,neuromorpho
neuromorpho__B2-F1-cell1.swc,interneuron,372,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9385,True,1,-3.60,,,0.00,0.000,0.000,0.997,0,371,0,0.31,neuromorpho
neuromorpho__B2-F2-cell1.swc,interneuron,303,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.7234,True,1,0.67,,,0.00,0.000,0.000,0.997,0,302,0,0.27,neuromorpho
neuromorpho__B2-F3.swc,interneuron,349,v12_gentle_seed123,0.5128,0.3467,,0.5128,,interneuron,0.7584,True,1,0.70,,,0.00,0.000,0.000,0.997,228,120,0,0.31,neuromorpho
neuromorpho__B2_slide1_7.swc,pyramidal,385,v12_gentle_seed123,0.9963,0.9948,1.0000,0.9934,0.9955,pyramidal,0.9897,True,1,-17.62,-6.29,11.32,57.49,0.029,0.579,0.390,11,152,221,0.65,neuromorpho
neuromorpho__B2_slide2_13.swc,pyramidal,475,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9137,True,1,-6.93,0.17,7.10,55.38,0.063,0.421,0.514,30,244,200,0.61,neuromorpho
neuromorpho__B2_slide2_3.swc,pyramidal,317,v12_gentle_seed123,0.6397,0.9306,0.0000,0.9191,1.0000,pyramidal,0.9910,True,1,-17.37,-23.87,-6.51,77.13,0.028,0.533,0.435,13,134,169,0.50,neuromorpho
neuromorpho__B2_slide2_4.swc,pyramidal,636,v12_gentle_seed123,0.6174,0.8302,0.0000,0.8521,1.0000,pyramidal,0.9717,True,1,-26.18,0.58,26.76,46.20,0.042,0.340,0.616,81,338,216,0.50,neuromorpho
neuromorpho__B2_slide2_6.swc,pyramidal,275,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9817,True,1,-16.22,-25.25,-9.03,90.50,0.076,0.589,0.331,21,91,162,0.58,neuromorpho
neuromorpho__B2_slide2_neuron1.swc,pyramidal,291,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9931,True,1,-15.27,-6.91,8.36,99.51,0.124,0.460,0.412,36,120,134,0.57,neuromorpho
neuromorpho__B2_slide2_neuron3.swc,pyramidal,478,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9871,True,1,-13.62,-38.22,-24.60,116.63,0.084,0.460,0.454,40,217,220,0.62,neuromorpho
neuromorpho__B2_slide3_13.swc,pyramidal,426,v12_gentle_seed123,0.6409,0.9413,0.0000,0.9226,1.0000,pyramidal,0.9954,True,1,-17.62,-11.52,6.10,74.22,0.023,0.589,0.385,15,159,251,0.56,neuromorpho
neuromorpho__B2_slide3_3.swc,pyramidal,485,v12_gentle_seed123,0.6399,0.9381,0.0000,0.9198,1.0000,pyramidal,0.9863,True,1,-10.86,-15.76,-4.90,114.09,0.016,0.581,0.400,22,180,282,0.68,neuromorpho
neuromorpho__B2_slide3_neuron1.swc,pyramidal,356,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8640,True,1,-8.03,-10.50,-2.47,102.36,0.000,0.396,0.601,0,214,141,0.65,neuromorpho
neuromorpho__B3_slide1_5.swc,pyramidal,849,v12_gentle_seed123,0.6500,0.9576,0.0000,0.9499,1.0000,pyramidal,0.9822,True,1,-20.36,-18.55,1.81,107.98,0.016,0.555,0.428,22,355,471,0.53,neuromorpho
neuromorpho__B3_slide1_8.swc,pyramidal,414,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9940,True,1,-17.59,-31.15,-13.56,83.71,0.036,0.495,0.466,15,193,205,0.55,neuromorpho
neuromorpho__B3_slide1_9.swc,pyramidal,470,v12_gentle_seed123,0.9619,0.9383,,0.9239,1.0000,pyramidal,0.9602,True,1,-9.87,-2.65,7.22,75.99,0.000,0.562,0.436,29,176,264,0.65,neuromorpho
neuromorpho__B3_slide1_neuron3.swc,pyramidal,802,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9851,True,1,-20.15,-33.61,-13.46,78.83,0.047,0.395,0.556,38,446,317,0.58,neuromorpho
neuromorpho__B3_slide1_neuron6.swc,pyramidal,987,v12_gentle_seed123,0.6530,0.9737,0.0000,0.9591,1.0000,pyramidal,0.8402,True,1,-20.63,7.07,27.70,68.90,0.011,0.664,0.324,15,316,655,0.58,neuromorpho
neuromorpho__B3_slide2_12.swc,pyramidal,1168,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9266,True,1,-18.73,-4.10,14.63,100.05,0.084,0.387,0.528,98,617,452,0.61,neuromorpho
neuromorpho__B3_slide2_13.swc,pyramidal,375,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9789,True,1,-9.21,0.10,9.31,100.77,0.088,0.595,0.315,33,118,223,0.57,neuromorpho
neuromorpho__B3_slide2_2.swc,pyramidal,734,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9887,True,1,-12.98,-25.29,-12.31,90.34,0.023,0.443,0.533,17,391,325,0.73,neuromorpho
neuromorpho__B3_slide2_20.swc,pyramidal,1583,v12_gentle_seed123,0.6403,0.9356,0.0000,0.9209,1.0000,pyramidal,0.9894,True,1,-15.74,-49.13,-33.39,169.51,0.064,0.560,0.375,0,696,886,0.68,neuromorpho
neuromorpho__B3_slide2_3.swc,pyramidal,229,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9231,True,1,-12.57,-18.49,-5.93,45.76,0.035,0.668,0.293,8,67,153,0.45,neuromorpho
neuromorpho__B3_slide2_4.swc,pyramidal,474,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9446,True,1,-6.08,-17.08,-10.99,92.56,0.049,0.390,0.559,23,265,185,0.59,neuromorpho
neuromorpho__B3_slide2_neuron5.swc,pyramidal,582,v12_gentle_seed123,0.9976,0.9966,1.0000,0.9966,0.9961,pyramidal,0.9929,True,1,-14.34,-15.66,-1.32,89.28,0.048,0.443,0.507,28,297,256,0.68,neuromorpho
neuromorpho__B3_slide3_5.swc,pyramidal,290,v12_gentle_seed123,0.9947,0.9931,1.0000,0.9938,0.9903,pyramidal,0.9879,True,1,-16.53,-3.74,12.79,112.35,0.083,0.359,0.555,24,163,102,0.53,neuromorpho
neuromorpho__B4_Slide2_12.swc,pyramidal,414,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9690,True,1,-9.41,-19.51,-10.09,79.56,0.048,0.283,0.667,20,276,117,0.59,neuromorpho
neuromorpho__B4_slide1_neuron2.swc,pyramidal,300,v12_gentle_seed123,0.9512,0.9200,,0.9024,1.0000,pyramidal,0.9769,True,1,-14.49,-24.49,-10.00,99.92,0.000,0.547,0.450,24,111,164,0.45,neuromorpho
neuromorpho__B4_slide2_3.swc,pyramidal,390,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9939,True,1,20.22,2.06,-18.16,67.51,0.023,0.536,0.438,9,171,209,0.58,neuromorpho
neuromorpho__B4_slide2_neuron1_II_III.swc,pyramidal,805,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8686,True,1,-25.38,-30.10,-4.71,55.44,0.344,0.385,0.270,277,217,310,0.59,neuromorpho
neuromorpho__B4_slide3_1.swc,pyramidal,619,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9918,True,1,-17.18,-21.02,-3.84,87.30,0.027,0.527,0.444,17,275,326,0.68,neuromorpho
neuromorpho__B4_slide3_14.swc,pyramidal,512,v12_gentle_seed123,0.9864,0.9746,,0.9727,1.0000,pyramidal,0.9869,True,1,-12.34,-11.84,0.51,76.26,0.000,0.520,0.479,13,232,266,0.61,neuromorpho
neuromorpho__B4_slide3_2.swc,pyramidal,396,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9909,True,1,-18.06,-6.01,12.05,91.22,0.106,0.374,0.518,42,205,148,0.52,neuromorpho
neuromorpho__B4_slide3_20.swc,pyramidal,753,v12_gentle_seed123,0.6288,0.8951,0.0000,0.8863,1.0000,pyramidal,0.9827,True,1,-34.66,-51.81,-17.15,93.10,0.032,0.485,0.482,55,332,365,0.59,neuromorpho
neuromorpho__B4_slide3_6.swc,pyramidal,635,v12_gentle_seed123,0.6539,0.9622,0.0000,0.9618,1.0000,pyramidal,0.9239,True,1,-15.58,-15.43,0.14,54.36,0.003,0.485,0.510,22,304,308,0.58,neuromorpho
neuromorpho__B4_slide3_neuron3_II_III.swc,pyramidal,737,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9387,True,1,-17.74,-24.45,-6.71,33.42,0.204,0.232,0.563,150,415,171,0.56,neuromorpho
neuromorpho__B4_slide4_4.swc,pyramidal,240,v12_gentle_seed123,0.6497,0.9333,0.0000,0.9490,1.0000,pyramidal,0.8928,True,1,-10.81,-8.50,2.31,33.70,0.029,0.308,0.658,9,156,74,0.52,neuromorpho
neuromorpho__B4_slide4_7.swc,pyramidal,1049,v12_gentle_seed123,0.5737,0.7521,0.0000,0.7210,1.0000,pyramidal,0.9804,True,1,-22.08,-50.37,-28.28,57.70,0.010,0.431,0.558,249,347,452,0.69,neuromorpho
neuromorpho__B4_slide4_8.swc,pyramidal,1285,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9926,True,1,-44.74,-63.85,-19.11,123.58,0.009,0.593,0.397,12,510,762,0.82,neuromorpho
neuromorpho__B4_slide4_neuron1_II_III.swc,pyramidal,996,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8792,True,1,-19.88,1.36,21.24,95.20,0.170,0.434,0.396,169,394,432,0.63,neuromorpho
neuromorpho__B4_slide4_neuron3.swc,pyramidal,474,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9905,True,1,-15.43,-15.91,-0.47,78.60,0.000,0.468,0.530,0,251,222,0.66,neuromorpho
neuromorpho__B4_slide4_neuron4_II_III.swc,pyramidal,654,v12_gentle_seed123,0.5907,0.8654,0.0000,0.7720,1.0000,pyramidal,0.9845,True,1,-19.56,11.16,30.72,102.93,0.050,0.636,0.312,55,182,416,0.55,neuromorpho
neuromorpho__B535_NeuronB_Tile_Trace_MK.swc,pyramidal,1127,v12_gentle_seed123,0.8914,0.8243,,0.7829,1.0000,pyramidal,0.9908,True,1,0.00,0.00,0.00,0.00,0.000,0.507,0.492,198,357,571,0.54,neuromorpho
neuromorpho__B616_NeuronB_40x_Tile_Trace_RK.swc,pyramidal,653,v12_gentle_seed123,0.9854,0.9786,,0.9708,1.0000,pyramidal,0.9909,True,1,0.00,0.00,0.00,0.00,0.000,0.620,0.378,14,233,405,0.46,neuromorpho
neuromorpho__B616_NeuronC_40x_Tile_Trace_RK.swc,pyramidal,582,v12_gentle_seed123,0.9275,0.8643,,0.8550,1.0000,pyramidal,0.9883,True,1,0.00,0.00,0.00,0.00,0.000,0.462,0.536,79,233,269,0.55,neuromorpho
neuromorpho__B913_NeuronC_40x_Tile_Trace_MK.swc,pyramidal,1414,v12_gentle_seed123,0.1564,0.1860,,0.3128,0.0000,pyramidal,0.9954,True,1,0.00,0.00,0.00,0.00,0.000,0.814,0.185,0,1413,0,0.71,neuromorpho
neuromorpho__B914_NeuronC_40X_Tile_Trace_RK.swc,pyramidal,631,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9860,True,1,0.00,0.00,0.00,0.00,0.000,0.593,0.406,0,256,374,0.61,neuromorpho
neuromorpho__B988_NeuronA_40x_Tile_Trace_RK.swc,pyramidal,419,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9895,True,1,0.00,0.00,0.00,0.00,0.000,0.411,0.587,0,246,172,0.56,neuromorpho
neuromorpho__BC110530F_01.swc,interneuron,117468,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9956,True,1,0.00,,,0.00,0.897,0.000,0.103,105341,12126,0,4.57,neuromorpho
